Total Fwd Packet,Total Bwd packets,Flow Bytes/s,Bwd Packets/s,FWD Init Win Bytes,Bwd Init Win Bytes,Flow Duration,Flow IAT Min,Fwd IAT Min,Fwd IAT Total,Bwd IAT Min,Bwd IAT Std,Bwd IAT Total,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Std,Packet Length Max,Fwd Seg Size Min,PSH Flag Count,Down/Up Ratio,Fwd Header Length,Label
3,5,16015.0996,6.883477863,8192,229,726377.0,3,148,694,3,362611.4331,726244,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0,DDoS
3,5,103516.7379,44.51566952,8192,229,112320.0,51,51,28780,190,39062.30178,112264,26.0,11601.0,0,10.26320288,0,2207.341206,4380,20,1,1,72.0,DDoS
8,4,160.4425103,0.055054477,256,229,72655308.0,72,153,72300000,568,225036.5951,423278,56.0,11601.0,0,5.656854249,0,4128.319301,8760,20,0,0,172.0,DDoS
2,6,103292.2689,53.33048904,8192,229,112506.0,17,28747,28747,17,36048.49724,112453,20.0,11601.0,0,14.14213562,0,1757.789948,4380,20,1,3,52.0,DDoS
8,4,160.4425036,0.055054475,256,229,72655311.0,0,0,72300000,187,225303.1517,423233,56.0,11601.0,0,5.656854249,0,4128.319301,8760,20,0,0,172.0,DDoS
3,4,103510.2869,35.61031631,8192,229,112327.0,49,266,29040,191,42064.94864,112226,26.0,11601.0,0,10.26320288,0,4088.041942,8675,20,1,1,72.0,DDoS
8,4,160.2887634,0.05500172,256,229,72724998.0,1,1,72300000,186,266512.9545,494947,56.0,11601.0,0,5.656854249,0,4128.319301,8760,20,0,0,172.0,DDoS
3,6,103508.4439,53.41452341,8192,229,112329.0,48,59,28913,48,36105.21014,112182,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0,DDoS
8,4,160.2816249,0.054999271,256,229,72728237.0,83,312,72300000,159,271705.2943,481916,56.0,11601.0,0,5.656854249,0,3540.00286,7215,20,0,0,172.0,DDoS
3,4,75248.84476,25.88762183,8192,229,154514.0,4,106,14008,190,77176.10535,154510,26.0,11601.0,0,10.26320288,0,4128.319301,8760,20,1,1,72.0,DDoS
8,6,160.5613899,0.082642905,256,229,72601514.0,3,3,72200000,160,180153.529,412495,56.0,11601.0,0,5.656854249,0,1998.0254,4380,20,0,0,172.0,DDoS
3,7,75409.41077,45.40000649,8192,229,154185.0,10,157,13714,15,56236.04337,154175,26.0,11601.0,0,10.26320288,0,1561.969346,4380,20,1,2,72.0,DDoS
8,5,160.4034224,0.068801331,256,229,72673013.0,1,1,72200000,47,234835.4823,480004,56.0,11601.0,0,5.656854249,0,2207.341206,4380,20,0,0,172.0,DDoS
3,5,75228.39618,32.35073371,8192,229,154556.0,33,76,13892,33,68086.79439,154458,26.0,11601.0,0,10.26320288,0,2207.341206,4380,20,1,1,72.0,DDoS
8,6,160.1829183,0.082448101,256,229,72773053.0,1,1,72200000,16,256994.8803,583062,56.0,11601.0,0,5.656854249,0,1757.789948,4380,20,0,0,172.0,DDoS
3,4,74682.3735,25.69274052,8192,229,155686.0,82,214,14161,151,77763.74459,155587,26.0,11601.0,0,10.26320288,0,3540.00286,7215,20,1,1,72.0,DDoS
8,4,160.1852779,0.05496621,256,229,72771981.0,24,218,72200000,160,331514.5577,584826,56.0,11601.0,0,5.656854249,0,3540.00286,7215,20,0,0,172.0,DDoS
3,6,21439.49019,11.0636399,8192,229,542317.0,16,317,14269,16,234449.5669,542257,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0,DDoS
8,4,161.2635738,0.055336218,256,229,72285388.0,48,227,71800000,184,270978.9464,479184,56.0,11601.0,0,5.656854249,0,3563.297197,7300,20,0,0,172.0,DDoS
3,6,16332.6483,8.42830393,8192,229,711887.0,16,170,14323,16,310241.2085,711785,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0,DDoS
8,6,161.6373603,0.08319672,256,229,72118228.0,4,4,71600000,17,211944.9532,482241,56.0,11601.0,0,5.656854249,0,1757.789948,4380,20,0,0,172.0,DDoS
3,5,16332.18946,7.023389291,8192,229,711907.0,104,115,14290,114,346231.7029,711803,26.0,11601.0,0,10.26320288,0,2436.833027,5840,20,1,1,72.0,DDoS
8,6,161.4690066,0.08306731,256,229,72230580.0,2,4,71700000,2,258800.0495,580074,56.0,11607.0,0,5.656854249,0,2177.344966,4380,20,0,0,172.0,DDoS
3,5,16653.59155,7.157909203,8192,229,698528.0,4,49,638,4,348727.7621,698482,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0,DDoS
9,4,161.57843,0.055387241,256,229,72218798.0,1,1,71600000,182,334114.7743,580208,62.0,11607.0,0,5.30199124,0,5795.50069,11595,20,0,0,192.0,DDoS
3,5,16654.21144,7.158175639,8192,229,698502.0,4,48,631,4,348709.2517,698413,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0,DDoS
9,7,161.5764545,0.096926487,256,229,72219681.0,1,1,71600000,2,236293.2126,579995,62.0,11607.0,0,5.30199124,0,1762.272815,4380,20,0,0,192.0,DDoS
3,6,16871.91529,8.70209677,8192,229,689489.0,16,23,617,16,307822.5883,689442,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0,DDoS
3,6,16877.22699,8.704836407,8192,229,689272.0,3,49,652,3,307825.7364,689219,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0,DDoS
3,5,16870.25148,7.251032184,8192,229,689557.0,2,77,695,2,344154.9647,689511,26.0,11607.0,0,10.26320288,0,4455.182578,10220,20,1,1,72.0,DDoS
3,4,16869.07723,5.800421981,8192,229,689605.0,47,106,686,194,397335.4251,689558,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0,DDoS
3,4,16870.15362,5.800792098,8192,229,689561.0,6,49,661,6,397470.0205,689512,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0,DDoS
3,5,10468.46681,4.499469962,8192,229,1111242.0,2,2,684,7,555008.5736,1111193,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0,DDoS
9,6,159.6687844,0.082098955,256,229,73082538.0,1,1,71600000,9,643808.2338,1441035,62.0,11607.0,0,5.30199124,0,2538.919278,5840,20,0,0,192.0,DDoS
3,6,10468.9096,5.399592331,8192,229,1111195.0,1,1,684,4,496389.7258,1111146,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0,DDoS
9,5,159.7021113,0.068430076,256,229,73067287.0,4,4,71600000,4,711721.1068,1424858,62.0,11607.0,0,5.30199124,0,3327.769794,7215,20,0,0,192.0,DDoS
3,6,10995.8769,5.671388413,8192,229,1057942.0,3,42,687,3,472582.081,1057848,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0,DDoS
9,5,159.789766,0.068467635,256,229,73027205.0,1,1,71600000,4,711710.7426,1424656,62.0,11607.0,0,5.30199124,0,3327.769794,7215,20,0,0,192.0,DDoS
3,6,10996.00163,5.671452743,8192,229,1057930.0,16,49,657,16,472577.6133,1057888,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0,DDoS
9,5,159.7554336,0.068452924,256,229,73042899.0,1,1,71600000,2,720006.9116,1441303,62.0,11607.0,0,5.30199124,0,4455.182578,10220,20,0,0,192.0,DDoS
3,4,10994.98312,3.780618282,8192,229,1058028.0,44,49,707,191,610059.2305,1057951,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0,DDoS
9,6,159.7586619,0.082145169,256,229,73041423.0,1,1,71700000,3,615773.4485,1378171,62.0,11607.0,0,5.30199124,0,2538.919278,5840,20,0,0,192.0,DDoS
3,4,10995.58589,3.780825543,8192,229,1057970.0,6,95,696,6,610192.0644,1057902,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0,DDoS
9,5,159.7598167,0.068454802,256,229,73040895.0,0,0,71700000,2,688509.8565,1378646,62.0,11607.0,0,5.30199124,0,3802.315321,8760,20,0,0,192.0,DDoS
3,5,11461.01599,4.926079255,8192,229,1015006.0,4,17,634,4,506926.4087,1014938,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0,DDoS
3,5,11458.62268,4.92505058,8192,229,1015218.0,4,37,676,4,506996.9178,1015191,26.0,11607.0,0,10.26320288,0,4413.201989,10135,20,1,1,72.0,DDoS
3,6,11458.62268,5.910060696,8192,229,1015218.0,3,49,655,3,453465.0513,1015141,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0,DDoS
3,5,11621.99397,4.99526948,8192,229,1000947.0,3,4,623,3,499905.5618,1000811,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0,DDoS
3,5,18579.03075,7.985485581,8192,229,626136.0,7,18,530,7,312560.7464,626060,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0,DDoS
3,6,22979.53246,11.8583637,8192,229,505972.0,57,96,7118,66,221999.3556,505915,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0,DDoS
8,6,159.7940825,0.08220565,256,229,72987684.0,2,3,71700000,2,568112.9676,1271399,56.0,11607.0,0,5.656854249,0,2538.919278,5840,20,0,0,172.0,DDoS
3,4,25617.74977,8.81319335,8192,229,453865.0,23,228,7079,158,255726.7993,453842,26.0,11601.0,0,10.26320288,0,4128.319301,8760,20,1,1,72.0,DDoS
3,6,22987.30133,11.86237275,8192,229,505801.0,46,112,7128,46,221981.5091,505735,26.0,11601.0,0,10.26320288,0,2189.772933,5840,20,1,2,72.0,DDoS
8,6,159.7921143,0.082204637,256,229,72988583.0,3,3,71700000,15,561829.8285,1257582,56.0,11607.0,0,5.656854249,0,2529.124572,5755,20,0,0,172.0,DDoS
3,5,9598.842165,4.125695076,8192,229,1211917.0,5,155,992,5,605110.4838,1211866,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0,DDoS
9,6,161.4828714,0.083031728,256,229,72261534.0,1,1,71000000,3,561887.6317,1257420,62.0,11607.0,0,5.30199124,0,2538.919278,5840,20,0,0,192.0,DDoS
3,6,9598.469922,4.950642098,8192,229,1211964.0,9,47,847,9,541349.479,1211914,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0,DDoS
9,5,161.3802448,0.069184706,256,229,72270308.0,1,1,72300000,60,6073.455551,13370,62.0,11601.0,0,5.30199124,0,2658.195854,5840,20,0,0,192.0,DDoS
3,5,9598.002678,4.125334255,8192,229,1212023.0,11,48,1105,60,605069.8319,1211994,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0,DDoS
9,6,161.4738995,0.083027114,256,229,72265549.0,1,1,72300000,46,5430.656655,13539,62.0,11607.0,0,5.30199124,0,2529.124572,5755,20,0,0,192.0,DDoS
3,6,9598.493681,4.950654353,8192,229,1211961.0,5,74,1118,5,541228.2372,1211844,26.0,11607.0,0,10.26320288,0,2529.124572,5755,20,1,2,72.0,DDoS
9,4,161.2635608,0.055307746,256,229,72322600.0,2,2,72300000,194,16987.95704,58624,62.0,11601.0,0,5.30199124,0,4871.82583,10135,20,0,0,192.0,DDoS
3,4,9599.452073,3.300765778,8192,229,1211840.0,6,62,1117,6,698646.589,1211789,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0,DDoS
8,6,161.1893448,0.082966121,256,229,72318676.0,1,1,72300000,14,15942.02606,58682,56.0,11601.0,0,5.656854249,0,1757.789948,4380,20,0,0,172.0,DDoS
3,5,9686.417533,4.163335998,8192,229,1200960.0,3,3,637,4,599913.5624,1200911,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0,DDoS
3,5,14363.12924,6.173441607,8192,229,809921.0,4,4,1026,4,404160.2369,809832,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0,DDoS
3,5,14360.20373,6.172184188,8192,229,810086.0,1,1,1025,3,404176.9398,809996,26.0,11607.0,0,10.26320288,0,3802.315321,8760,20,1,1,72.0,DDoS
3,5,15475.47111,6.654971663,8192,229,751318.0,25,749,4981,161,371744.5574,751119,26.0,11601.0,0,10.26320288,0,2436.833027,5840,20,1,1,72.0,DDoS
3,5,15502.27394,6.666497782,8192,229,750019.0,82,218,4367,82,371871.5416,749839,26.0,11601.0,0,10.26320288,0,2658.195854,5840,20,1,1,72.0,DDoS
3,5,15475.5123,6.654989379,8192,229,751316.0,134,688,4971,191,372024.2518,751110,26.0,11601.0,0,10.26320288,0,3668.897,8760,20,1,1,72.0,DDoS
3,5,15475.5123,6.654989379,8192,229,751316.0,64,757,4966,155,371841.7478,751097,26.0,11601.0,0,10.26320288,0,2207.341206,4380,20,1,1,72.0,DDoS
3,5,15571.12415,6.692652004,8192,229,747088.0,1,1,899,4,372738.6959,746869,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0,DDoS
2,5,15555.95098,6.68958071,8192,229,747431.0,3,860,860,3,372898.1812,747192,20.0,11607.0,0,14.14213562,0,3327.769794,7215,20,1,2,52.0,DDoS
3,5,15538.7815,6.678750753,8192,229,748643.0,3,3,909,4,373504.1815,748360,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0,DDoS
3,5,15761.1641,6.774333406,8192,229,738080.0,4,76,706,4,368375.1393,737966,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0,DDoS
3,6,15759.60539,8.128396146,8192,229,738153.0,16,69,701,16,329546.0878,737996,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0,DDoS
3,4,15762.63768,5.419973415,8192,229,738011.0,5,71,633,5,425427.623,737945,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0,DDoS
3,6,14609.80652,7.535359675,8192,229,796246.0,17,63,709,17,355533.1226,796181,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0,DDoS
9,6,161.4395374,0.08305215,256,229,72243765.0,1,1,72200000,17,11246.74187,34737,62.0,11601.0,0,5.30199124,0,1757.789948,4380,20,0,0,192.0,DDoS
3,4,14609.91661,5.023610972,8192,229,796240.0,5,48,741,5,459036.0464,796191,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0,DDoS
8,4,161.358884,0.055368923,256,229,72242691.0,50,50,72200000,186,13317.42319,34876,56.0,11601.0,0,5.656854249,0,4128.319301,8760,20,0,0,172.0,DDoS
3,6,106040.2929,54.7210594,8192,229,109647.0,48,185,44603,48,30692.48498,109511,26.0,11601.0,0,10.26320288,0,2189.772933,5840,20,1,2,72.0,DDoS
8,5,161.4515767,0.069250912,256,229,72201215.0,2,2,72200000,182,12294.80403,35113,56.0,11601.0,0,5.656854249,0,3022.508098,7300,20,0,0,172.0,DDoS
3,4,101246.974,34.83167593,8192,229,114838.0,51,206,44755,185,35280.15258,114787,26.0,11601.0,0,10.26320288,0,4128.319301,8760,20,1,1,72.0,DDoS
8,6,160.6635644,0.082652953,256,229,72592688.0,1,1,72200000,3,186465.7687,418002,56.0,11607.0,0,5.656854249,0,2529.124572,5755,20,0,0,172.0,DDoS
3,5,101314.0238,43.56842857,8192,229,114762.0,95,177,44654,186,34419.78124,114624,26.0,11601.0,0,10.26320288,0,3022.508098,7300,20,1,1,72.0,DDoS
8,6,160.5487958,0.08259391,256,229,72644581.0,1,1,72200000,2,209219.1805,468869,56.0,11607.0,0,5.656854249,0,2538.919278,5840,20,0,0,172.0,DDoS
3,4,106057.7037,36.48669604,8192,229,109629.0,94,132,44601,190,33023.62297,109495,26.0,11601.0,0,10.26320288,0,3540.00286,7215,20,1,1,72.0,DDoS
8,4,160.289958,0.05500213,256,229,72724456.0,1,1,72200000,160,279135.7235,513500,56.0,11601.0,0,5.656854249,0,3540.00286,7215,20,0,0,172.0,DDoS
3,6,101247.8557,52.24796886,8192,229,114837.0,62,161,44703,62,32437.42559,114742,26.0,11601.0,0,10.26320288,0,1495.722401,2920,20,1,2,72.0,DDoS
8,7,160.2982414,0.096258702,256,229,72720698.0,3,3,72200000,15,199847.857,513669,56.0,11601.0,0,5.656854249,0,1561.969346,4380,20,0,0,172.0,DDoS
3,6,82331.3648,42.48629817,8192,229,141222.0,16,143,19726,16,52650.18171,141164,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0,DDoS
8,7,160.4069628,0.096323989,256,229,72671409.0,1,1,72200000,46,200505.0737,515399,56.0,11601.0,0,5.656854249,0,1964.895647,5840,20,0,0,172.0,DDoS
3,6,82320.28943,42.48058283,8192,229,141241.0,3,78,19506,15,52512.39386,141238,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0,DDoS
8,6,160.1603136,0.082436466,256,229,72783324.0,4,4,72200000,17,268661.6936,607369,56.0,11601.0,0,5.656854249,0,1757.789948,4380,20,0,0,172.0,DDoS
3,5,81307.69231,34.96503497,8192,229,143000.0,45,79,19861,153,58750.24419,142947,26.0,11601.0,0,10.26320288,0,2207.341206,4380,20,1,1,72.0,DDoS
8,5,160.1628465,0.068698141,256,229,72782173.0,2,2,72200000,186,302948.7434,613140,56.0,11601.0,0,5.656854249,0,2436.833027,5840,20,0,0,172.0,DDoS
3,6,69912.03122,36.07742215,8192,229,166309.0,1,1,4029,15,71955.88196,166268,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0,DDoS
8,5,160.2447498,0.068733272,256,229,72744973.0,5,5,72100000,49,302914.7265,612957,56.0,11601.0,0,5.656854249,0,2436.833027,5840,20,0,0,172.0,DDoS
2,6,69301.73478,35.78094903,8192,229,167687.0,45,4170,4170,45,72393.45023,167624,20.0,11601.0,0,14.14213562,0,2189.772933,5840,20,1,3,52.0,DDoS
8,4,160.2518455,0.054989052,256,229,72741752.0,1,1,72100000,155,349309.977,612760,56.0,11601.0,0,5.656854249,0,3345.636997,5840,20,0,0,172.0,DDoS
3,6,69313.54139,35.7685773,8192,229,167745.0,14,174,4286,14,72465.606,167717,26.0,11601.0,0,10.26320288,0,2189.772933,5840,20,1,2,72.0,DDoS
8,5,159.3284113,0.06834023,256,229,73163348.0,64,252,72100000,64,515611.1697,1038361,56.0,11601.0,0,5.656854249,0,2991.555649,7215,20,0,0,172.0,DDoS
3,5,69030.41565,29.68539419,8192,229,168433.0,37,159,4365,49,81229.46122,168396,26.0,11601.0,0,10.26320288,0,3668.897,8760,20,1,1,72.0,DDoS
8,6,159.1929359,0.081938545,256,229,73225611.0,1,1,72100000,45,490913.7282,1104518,56.0,11601.0,0,5.656854249,0,2189.772933,5840,20,0,0,172.0,DDoS
3,6,68878.29152,35.54397085,8192,229,168805.0,50,197,4461,118,72742.61398,168743,26.0,11601.0,0,10.26320288,0,1998.0254,4380,20,1,2,72.0,DDoS
8,4,160.2707012,0.054995522,256,229,72733194.0,1,1,72100000,184,349424.6794,613089,56.0,11601.0,0,5.656854249,0,4128.319301,8760,20,0,0,172.0,DDoS
3,4,69344.95941,23.85652685,8192,229,167669.0,56,97,4273,188,92941.90446,167572,26.0,11601.0,0,10.26320288,0,4128.319301,8760,20,1,1,72.0,DDoS
8,6,159.3239319,0.08200597,256,229,73165405.0,2,2,72100000,17,461370.164,1038371,56.0,11601.0,0,5.656854249,0,1757.789948,4380,20,0,0,172.0,DDoS
3,4,74316.12301,25.55355386,8192,229,156534.0,46,54,840,188,89460.1431,156483,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0,DDoS
3,6,74488.86157,38.41942486,8192,229,156171.0,3,55,754,3,69323.79936,156121,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0,DDoS
3,6,74413.5765,38.38059477,8192,229,156329.0,3,104,794,3,69395.9002,156282,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0,DDoS
3,4,74352.69755,25.56612999,8192,229,156457.0,14,101,726,90,89580.86394,156443,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0,DDoS
3,6,90845.90635,46.85596476,8192,229,128052.0,3,3,694,3,56823.62418,128026,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0,DDoS
3,4,90729.70612,31.19735446,8192,229,128216.0,5,62,724,5,73386.09053,128169,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0,DDoS
3,7,139060.8937,83.67800703,8192,229,83654.0,3,107,775,3,33596.88933,83521,26.0,11607.0,0,10.26320288,0,1762.272815,4380,20,1,2,72.0,DDoS
3,6,138838.4972,71.60929966,8192,229,83788.0,34,153,776,34,36835.27016,83697,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0,DDoS
3,4,139034.3014,47.80686028,8192,229,83670.0,5,105,677,5,47622.59368,83664,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0,DDoS
3,5,138802.0523,59.65875194,8192,229,83810.0,3,114,678,3,41265.21424,83764,26.0,11607.0,0,10.26320288,0,3346.363967,7300,20,1,1,72.0,DDoS
3,4,138790.4602,47.72301562,8192,229,83817.0,6,98,653,6,47751.60674,83771,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0,DDoS
3,6,21408.31488,11.04185415,8192,229,543387.0,16,49,713,16,242433.3035,543292,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0,DDoS
9,4,158.7277643,0.054410066,256,229,73515809.0,1,1,72100000,7,798204.7462,1383758,62.0,11607.0,0,5.30199124,0,5795.50069,11595,20,0,0,192.0,DDoS
3,6,21405.79371,11.04055379,8192,229,543451.0,15,49,652,15,242467.8646,543403,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0,DDoS
9,5,158.7280816,0.068012718,256,229,73515662.0,2,2,72200000,4,637518.4177,1276278,62.0,11607.0,0,5.30199124,0,3327.769794,7215,20,0,0,192.0,DDoS
3,5,21896.75229,9.411481254,8192,229,531266.0,3,3,561,4,265123.4412,531220,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0,DDoS
9,6,158.7386555,0.081620699,256,229,73510765.0,3,3,72200000,3,572583.646,1281372,62.0,11607.0,0,5.30199124,0,2538.919278,5840,20,0,0,192.0,DDoS
2,5,23395.28591,10.06595212,8192,229,496724.0,92,47062,47062,189,217737.3636,496632,20.0,11601.0,0,14.14213562,0,2436.833027,5840,20,1,2,52.0,DDoS
8,6,158.6716175,0.081628201,256,229,73504009.0,3,4,72200000,3,565696.3509,1266054,56.0,11607.0,0,5.656854249,0,2863.744245,7300,20,0,0,172.0,DDoS
3,6,23416.32194,12.08376466,8192,229,496534.0,1,1,47049,16,196522.0071,496444,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0,DDoS
8,5,158.6647618,0.068020562,256,229,73507185.0,7,50,72200000,7,632444.9312,1266203,56.0,11607.0,0,5.656854249,0,4413.201989,10135,20,0,0,172.0,DDoS
3,5,23419.38772,10.07112227,8192,229,496469.0,1,1,46988,156,217677.7953,496396,26.0,11601.0,0,10.26320288,0,3022.508098,7300,20,1,1,72.0,DDoS
8,4,158.6695344,0.054418086,256,229,73504974.0,3,3,72200000,8,730271.6715,1265916,56.0,11607.0,0,5.656854249,0,5795.50069,11595,20,0,0,172.0,DDoS
3,7,23239.59145,13.99132538,8192,229,500310.0,1,1,46986,15,181854.1139,500238,26.0,11601.0,0,10.26320288,0,1561.969346,4380,20,1,2,72.0,DDoS
8,5,158.6795035,0.068026881,256,229,73500356.0,3,3,72700000,3,421453.369,844237,56.0,11607.0,0,5.656854249,0,3173.373883,5840,20,0,0,172.0,DDoS
3,5,23248.37389,9.997580585,8192,229,500121.0,1,1,47003,64,219510.2624,500013,26.0,11601.0,0,10.26320288,0,2411.235202,5755,20,1,1,72.0,DDoS
8,5,158.6794215,0.068026846,256,229,73500394.0,1,1,72700000,2,421467.3107,844257,56.0,11607.0,0,5.656854249,0,3802.315321,8760,20,0,0,172.0,DDoS
3,6,12805.22121,6.608009568,8192,229,907989.0,14,49,33384,14,387461.8207,907950,26.0,11601.0,0,10.26320288,0,2189.772933,5840,20,1,2,72.0,DDoS
8,6,159.5646816,0.082087635,256,229,73092616.0,0,0,72300000,2,349008.8529,781947,56.0,11607.0,0,5.656854249,0,2188.714486,4380,20,0,0,172.0,DDoS
3,6,12417.88252,6.408127214,8192,229,936311.0,16,49,20102,16,407154.6461,936245,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0,DDoS
8,4,159.5786521,0.054758052,256,229,73048618.0,2,2,73000000,158,4384.694174,15591,56.0,11601.0,0,5.656854249,0,3540.00286,7215,20,0,0,172.0,DDoS
3,6,12417.9621,6.408168278,8192,229,936305.0,1,1,20148,189,407171.5696,936195,26.0,11601.0,0,10.26320288,0,1998.0254,4380,20,1,2,72.0,DDoS
8,6,159.5269801,0.082110481,256,229,73072279.0,3,3,73000000,66,13451.53774,40229,56.0,11601.0,0,5.656854249,0,1495.722401,2920,20,0,0,172.0,DDoS
3,4,12420.94693,4.273139048,8192,229,936080.0,4,4,20216,191,522800.4142,935988,26.0,11601.0,0,10.26320288,0,4088.041942,8675,20,1,1,72.0,DDoS
8,7,159.4541816,0.095751846,256,229,73105640.0,3,3,73100000,46,16104.61425,61654,56.0,11601.0,0,5.656854249,0,1964.895647,5840,20,0,0,172.0,DDoS
3,6,12418.49263,6.408442054,8192,229,936265.0,14,49,20244,14,407232.5063,936130,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0,DDoS
8,5,159.4502317,0.068392482,256,229,73107451.0,1,1,73100000,192,18034.68577,61288,56.0,11601.0,0,5.656854249,0,2207.341206,4380,20,0,0,172.0,DDoS
3,5,12609.24779,5.422399499,8192,229,922101.0,1,1,4731,160,457647.0453,922052,26.0,11601.0,0,10.26320288,0,3022.508098,7300,20,1,1,72.0,DDoS
7,6,159.3961797,0.082085407,256,229,73094600.0,45,1008,73100000,45,16927.45135,61414,50.0,11601.0,0,6.094494002,0,2189.772933,5840,20,0,0,152.0,DDoS
3,5,12609.26147,5.422405379,8192,229,922100.0,47,47,4776,167,457619.3744,922006,26.0,11601.0,0,10.26320288,0,2436.833027,5840,20,1,1,72.0,DDoS
8,4,159.4786208,0.054723727,256,229,73094437.0,4,4,73100000,271,18260.71004,61236,56.0,11601.0,0,5.656854249,0,4128.319301,8760,20,0,0,172.0,DDoS
3,4,12586.38458,4.330054039,8192,229,923776.0,41,49,4871,158,528976.6788,923707,26.0,11601.0,0,10.26320288,0,3540.00286,7215,20,1,1,72.0,DDoS
3,4,12609.42556,4.337980757,8192,229,922088.0,48,48,4856,167,528008.8908,921950,26.0,11601.0,0,10.26320288,0,3540.00286,7215,20,1,1,72.0,DDoS
3,6,6901.490171,3.559609819,8192,229,1685578.0,2,2,706,15,753229.1578,1685429,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0,DDoS
9,6,161.2419214,0.082950487,256,229,72332306.0,1,1,72300000,12,14936.76991,49316,62.0,11601.0,0,5.30199124,0,1757.789948,4380,20,0,0,192.0,DDoS
3,5,6901.690804,2.966427751,8192,229,1685529.0,1,1,753,5,842085.2221,1685401,26.0,11607.0,0,10.26320288,0,4413.201989,10135,20,1,1,72.0,DDoS
9,6,161.2357312,0.082947302,256,229,72335083.0,1,1,72300000,15,13216.37773,37123,62.0,11601.0,0,5.30199124,0,1757.789948,4380,20,0,0,192.0,DDoS
3,7,6901.101222,4.152644077,8192,229,1685673.0,2,49,700,2,687643.6817,1685612,26.0,11607.0,0,10.26320288,0,2127.59774,5840,20,1,2,72.0,DDoS
